Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
471. Trap House,2025,1h 41m,R,5.5,8.4K,,"A DEA agent and his partner pursue thieves: their own rebellious teens, who began robbing the cartel using their parents' tactics and classified intel.",https://www.imdb.com/title/tt10799690/?ref_=sr_i_471,"['Gary Scott Thompson', ""Tom O'Connor""]",['Michael Dowse'],"['Dave Bautista', 'Jack Champion', 'Bobby Cannavale', 'Sophia Lillis', 'Kate del Castillo', 'Tony Dalton', 'Whitney Peak', 'Inde Navarrette', 'Zaire Adams', 'Blu del Barrio']",,,"$126,039",,"November 14, 2025",['United States'],,"['Signature Films', '828 Productions', 'Ashland Hill Media Finance']",,"['Action', 'Crime']",['English']
472. Fountain of Youth,2025,2h 5m,PG-13,5.7,54K,41.0,"Two estranged siblings join forces to seek the legendary Fountain of Youth. Using historical clues, they embark on an epic quest filled with adventure. If successful, the mythical fountain could grant them immortality.",https://www.imdb.com/title/tt27075958/?ref_=sr_i_472,['James Vanderbilt'],['Guy Ritchie'],"['John Krasinski', 'Natalie Portman', 'Eiza González', 'Domhnall Gleeson', 'Arian Moayed', 'Laz Alonso', 'Carmen Ejogo', 'Stanley Tucci', 'Benjamin Chivers', 'Michael Epp']",,,,,"May 23, 2025","['United States', 'United Kingdom']","['Cairo, Egypt (location)']","['Apple Original Films', 'Project X Entertainment', 'Radio Silence Productions']","Awards, 3 nominations total","['Action', 'Adventure', 'Fantasy', 'Mystery']",['English']
473. California Schemin',2025,1h 47m,,6.7,1.1K,63.0,"Two Scottish lads from Dundee conned the music industry by pretending to be an established Californian rap duo, bagging a record deal and appearing on MTV until their scam unraveled.",https://www.imdb.com/title/tt29549490/?ref_=sr_i_473,"['Gavin Bain', 'Billy Boyd', 'Elaine Gracie']",['James McAvoy'],"['James McAvoy', 'Lucy Halliday', 'James Corden', 'Amber Anderson', 'Samuel Bottomley', 'James Harkness', 'Joy McAvoy', 'Seamus McLean Ross', 'David Witts', 'Naomi McDonald']",,,"$675,183",,"October 16, 2026","['United Kingdom', 'United States']","['Scotland, UK']","['Homefront Productions', 'Blazing Griffin', 'Homefront Productions']","Awards, 1 win total","['Dark Comedy', 'Docudrama', 'Biography', 'Drama', 'History', 'Music']",['English']
474. The Fox,2025,1h 30m,,7.6,67,60.0,An affable fox hunter encounters a shape-shifting fox who offers him an opportunity to transform his partner into the perfect woman and in doing so take control of the natural world.,https://www.imdb.com/title/tt12525406/?ref_=sr_i_474,['Dario Russo'],['Dario Russo'],"['Jai Courtney', 'Olivia Colman', 'Emily Browning', 'Sam Neill', 'Claudia Doumit', 'Miranda Otto', 'Damon Herriman', 'Zlatko Buric', ""Peter O'Brien"", 'Heather Mitchell']",,,,,"October 29, 2026",['Australia'],"['Adelaide, South Australia, Australia']",['Causeway Films'],"Awards, 2 wins total","['Comedy', 'Fantasy', 'Sci-Fi']",['English']
475. Havoc,2025,1h 47m,TV-MA,5.6,70K,57.0,"After a drug deal gone wrong, a bruised detective must fight his way through the criminal underworld to rescue a politician's estranged son, unraveling a deep web of corruption and conspiracy that ensnares his entire city.",https://www.imdb.com/title/tt14123284/?ref_=sr_i_475,['Gareth Evans'],['Gareth Evans'],"['Tom Hardy', 'Jessie Mei Li', 'Justin Cornwell', 'Lockhart Ogilvie', 'Quelin Sepulveda', 'Jim Caesar', 'Xelia Mendes-Jones', 'Richard Harrington', 'Serhat Metin', 'Timothy Olyphant']",,,,,"April 25, 2025","['United Kingdom', 'United States']","['South Wales, UK']","['One More One Productions', 'Severn Screen', 'XYZ Films']",,"['Conspiracy Thriller', 'Drug Crime', 'Gun Fu', 'Martial Arts', 'One-Person Army Action', 'Psychological Thriller', 'Suspense Mystery', 'Action', 'Crime', 'Drama']",['English']
476. The Last Viking,2025,1h 56m,Not Rated,7.2,15K,75.0,A bank robber released from jail must unlock his traumatised brother's memory to recover stolen loot.,https://www.imdb.com/title/tt27817389/?ref_=sr_i_476,['Anders Thomas Jensen'],['Anders Thomas Jensen'],"['Mads Mikkelsen', 'Sofie Gråbøl', 'Nikolaj Lie Kaas', 'John Lennon', 'Lars Ranthe', 'Nicolas Bro', 'Lars Brygmann', 'Søren Malling', 'Yoko Ono', 'Kardo Razzazi']",,,"$3,130,358",,"October 9, 2025","['Denmark', 'Sweden']","['Odense, Fyn, Denmark (Filming City)']","['Zentropa Entertainments', 'Film i Väst', 'FilmFyn']","Awards, 3 wins & 15 nominations total","['Danish', 'Dark Comedy', 'Comedy', 'Crime', 'Drama']","['Danish', 'Swedish']"
477. Nouvelle Vague,2025,1h 46m,R,7.3,11K,76.0,"The behind the scenes of the filming of Jean-Luc Godard's Breathless (1960), a landmark of the French New Wave film movement.",https://www.imdb.com/title/tt31688586/?ref_=sr_i_477,"['Holly Gent', 'Vincent Palmo Jr.', 'Michèle Pétin']",['Richard Linklater'],"['Guillaume Marbeck', 'Zoey Deutch', 'Aubry Dullin', 'Adrien Rouyard', 'Antoine Besson', 'Jodie Ruth-Forest', 'Bruno Dreyfürst', 'Benjamin Clery', 'Matthieu Penchinat', 'Pauline Belle']",,,"$2,505,657",,"November 14, 2025","['France', 'United States']","['Cinéma Le Louxor, 170 boulevard Magenta, Paris 10, Paris, France']","['ARP Sélection', 'Detour Filmproduction', 'Ciné+OCS']","Awards, 11 wins & 28 nominations total","['French', 'Docudrama', 'Period Drama', 'Showbiz Drama', 'Biography', 'Comedy', 'Drama', 'History']","['French', 'English', 'Italian']"
478. Girl Climber,2025,1h 23m,,7.4,352,,Free climber Emily Harrington attempts a record-breaking climb of El Capitan in Yosemite.,https://www.imdb.com/title/tt36437006/?ref_=sr_i_478,"['Emily Harrington', 'Cedar Wright', 'Lynn Hill']",['Jon Glassberg'],"['Emily Harrington', 'Cedar Wright', 'Lynn Hill', 'Alex Honnold', 'Sanni McCandless', 'Tim Harrington', 'Julie Harrington', 'Conrad Anker', 'Hilaree Nelson', 'Adrian Ballinger']",,,"$8,683",,"March 13, 2026","['Austria', 'United States']","['Yosemite National Park, California, USA (location)']","['Red Bull Studios', 'Louder than eleven', 'Tyler Young Films']",,"['Sports Documentary', 'Documentary', 'Sport']",['English']
479. The Lost Bus,2025,2h 10m,R,6.8,55K,64.0,A wayward school bus driver and a dedicated school teacher battle to save 22 children from a terrifying inferno.,https://www.imdb.com/title/tt21103218/?ref_=sr_i_479,"['Brad Ingelsby', 'Paul Greengrass', 'Lizzie Johnson']",['Paul Greengrass'],"['Matthew McConaughey', 'America Ferrera', 'Yul Vazquez', 'Ashlie Atkinson', 'Kimberli Flores', 'Levi McConaughey', 'Kay McConaughey', 'John Messina', 'Kate Wharton', 'Danny McCarthy']",,,,,"October 3, 2025",['United States'],"['Ruidoso, New Mexico, USA']","['Apple Original Films', 'Blumhouse Productions', 'Comet Pictures']","Nominated for 1 Oscar, 1 win & 7 nominations total","['Disaster', 'Biography', 'Drama', 'History', 'Thriller']",['English']
480. Balti,2025,2h 34m,,6.3,2.1K,,"In a border town where kabaddi reigns supreme, four champion players dominate both the sport and the streets. When personal rivalries and dangerous feuds emerge, their unbreakable brotherhood faces its greatest test.",https://www.imdb.com/title/tt34942608/?ref_=sr_i_480,"['T.D. Ramakrishnan', 'Unni Shivalingam']",['Unni Shivalingam'],"['Shane Nigam', 'Shanthnu Bhagyaraj', 'Shiva Hariharan', 'K. Selvaraghavan', 'Alphonse Puthren', 'Nitin Thomas', 'Preethi Asrani', 'Poornima Indrajith', 'Akshay Radhakrishnan', 'Sandeep Narayan']",,,"$293,616",,"September 26, 2025",['India'],,"['STK Frames', 'Binu George Alexander Productions']",,"['Malayalam', 'Action', 'Comedy', 'Crime', 'Drama', 'Sport']","['Malayalam', 'Tamil']"
481. The Electric State,2025,2h 8m,PG-13,5.9,86K,30.0,"An orphaned teen hits the road with a mysterious robot to find her long-lost brother, teaming up with a smuggler and his wisecracking sidekick.",https://www.imdb.com/title/tt7766378/?ref_=sr_i_481,"['Christopher Markus', 'Stephen McFeely', 'Simon Stålenhag']","['Anthony Russo', 'Joe Russo']","['Chris Pratt', 'Millie Bobby Brown', 'Woody Harrelson', 'Woody Norman', 'Ann Russo', 'Greg Cromer', 'Vince Pisani', 'Camrus Johnson', 'Juan Uribe Brandi', 'Kurt Loder']","$320,000,000 (estimated)",,,,"March 14, 2025",['United States'],"['Lake Acworth, Georgia, USA']","['AGBO', 'Anthem & Song', 'Double Dream']","Awards, 1 win & 6 nominations total","['Artificial Intelligence', 'Dystopian Sci-Fi', 'Quest', 'Urban Adventure', 'Action', 'Adventure', 'Comedy', 'Drama', 'Sci-Fi']",['English']
482. It Ends,2025,1h 29m,R,5.7,3.9K,,"Friends on a late-night food run become trapped on an infinite highway with otherworldly terrors lurking beyond. Confined in their Jeep Cherokee, they must decide whether to accept their fate or attempt escape.",https://www.imdb.com/title/tt35519455/?ref_=sr_i_482,['Alex Ullom'],['Alex Ullom'],"['Mitchell Cole', 'Akira Jackson', 'Noah Toth', 'Phinehas Yoon']",,,,,"December 10, 2025",['United States'],,"['Aymara Films', 'Please Hold Pictures', 'Snoot Entertainment']","Awards, 1 win & 2 nominations total","['Psychological Drama', 'Psychological Horror', 'Psychological Thriller', 'Drama', 'Fantasy', 'Horror', 'Sci-Fi', 'Thriller']",['English']
483. Haunted Heist,"Releases Jul 24, 2026",1h 27m,R,6.4,42,,"Four estranged friends reunite at a house, where one plans to find a valuable antique by robbing it. However, the haunted house's ghosts force them to overcome differences to survive.",https://www.imdb.com/title/tt34890565/?ref_=sr_i_483,['Carl Reid'],['Lil Rel Howery'],"['Stephen Blackwell', 'Tiffany Haddish', 'Brett Gelman', 'Lil Rel Howery', 'Andrew Bachelor', 'Tony Baker', 'Ari Dayan', 'LaKeysha Edwards', 'Dale Dobson', 'Karlous Miller']",,,,,"July 24, 2026",['United States'],"['Los Angeles, California, USA']","['Death Ground', 'Robinwood7', 'The Coven']",,"['Comedy', 'Horror', 'Mystery']",['English']
484. Charlie Harper,"Releases Sep 25, 2026",1h 42m,R,7.6,68,58.0,"Harper and Charlie try to build a life together. While Harper strives to carve out a career as a chef, Charlie is stuck. Facing challenges in their relationship, they struggle to prove they are meant for each other, but will it be enough?",https://www.imdb.com/title/tt27739255/?ref_=sr_i_484,['Tom Dean'],"['Tom Dean', 'Mac Eldridge']","['Nick Robinson', 'Emilia Jones', 'Nicholas Cirillo', 'Jessica Blackmore', 'Virginia Tucker', ""Ja'Quan Monroe-Henderson"", 'Gralen Bryant Banks', 'Jonathan Gregg', 'Sebastian Delascasas', 'Donnie Fuslier']",,,,,"September 25, 2026",['United States'],"['Vancouver, British Columbia, Canada']","['Little Ray Media', 'Picture Perfect Federation', 'Temple Hill Entertainment']",,"['Romantic Comedy', 'Comedy', 'Romance']",['English']
485. Jay Kelly,2025,2h 12m,R,6.5,41K,67.0,"Famous movie actor Jay Kelly embarks on a journey of self-discovery, confronting his past and present with his devoted manager Ron. Poignant and humor-filled, pitched at the intersection of regrets and glories.",https://www.imdb.com/title/tt30446847/?ref_=sr_i_485,"['Noah Baumbach', 'Emily Mortimer']",['Noah Baumbach'],"['George Clooney', 'Adam Sandler', 'Stanley Townsend', 'Emily Mortimer', 'Erica Sweany', 'Kevin Shen', 'David Neumann', 'Leila Farzad', 'Juliet Cowan', 'Eleanor Matsuura']",,,,,"December 5, 2025","['United States', 'United Kingdom', 'Italy']","['Caorso, Italy (location)']","['Heyday Films', 'NBGG Pictures', 'Pascal Pictures']","Awards, 12 wins & 38 nominations total","['Buddy Comedy', 'Coming-of-Age', 'Showbiz Drama', 'Comedy', 'Drama']",['English']
486. Mountainhead,2025,1h 48m,TV-MA,5.4,22K,66.0,Four friends reunite during worldwide economic turmoil.,https://www.imdb.com/title/tt35396529/?ref_=sr_i_486,['Jesse Armstrong'],['Jesse Armstrong'],"['Steve Carell', 'Jason Schwartzman', 'Cory Michael Smith', 'Ramy Youssef', 'Daniel Oreskes', 'Hadley Robinson', 'David Thompson', 'Ali Kinkade', 'Ava Kostia', 'Alejandro Pena']",,,,,"May 31, 2025",['United States'],"['Park City, Utah, USA']","['HBO Films', 'Hot Seat Productions', 'Project Zeus']","Nominated for 1 Primetime Emmy, 1 win & 9 nominations total","['Comedy', 'Drama']",['English']
487. Touch Me,2025,1h 40m,,4.9,1.2K,52.0,Two codependent best friends become addicted to the heroin-like touch of an alien narcissist who may or may not be trying to take over the world.,https://www.imdb.com/title/tt34967068/?ref_=sr_i_487,['Addison Heimann'],['Addison Heimann'],"['Olivia Taylor Dudley', 'Lou Taylor Pucci', 'Jordan Gavaris', 'Marlene Forte', 'Paget Brewster', 'Ashley Lauren Nedd', 'JJ Phillips', 'Yumarie Morales', 'Eli Lucas']",,,,,"April 2, 2026",['United States'],,"['Glowing Tree Films', 'Rustic Films']","Awards, 3 nominations total","['Alien Invasion', 'B-Horror', 'Body Horror', 'Dark Comedy', 'Comedy', 'Horror', 'Sci-Fi']",['English']
488. The Rivals of Amziah King,2025,2h 10m,,7.8,317,65.0,"Amziah King, beekeeper, musician, and anchor of his community, reunites with former foster daughter Kateri after many years apart, and fends off threats to his honey business.",https://www.imdb.com/title/tt27706593/?ref_=sr_i_488,['Andrew Patterson'],['Andrew Patterson'],"['Matthew McConaughey', 'Angelina LookingGlass', 'Jake Horowitz', 'Scott Shepherd', 'Rob Morgan', 'Tony Revolori', 'Kurt Russell', 'Cole Sprouse', 'Owen Teague', 'Jason Davis']",,,,,"August 21, 2025","['United States', 'United Kingdom']","['Jasper, Alabama, USA (location)']","['Black Bear', 'Heyday Films']","Awards, 1 nomination total","['Caper', 'Contemporary Western', 'Crime', 'Drama', 'Thriller']",['English']
489. Moss & Freud,2025,1h 40m,,5.5,163,,Supermodel Kate Moss embarks on a journey of self-discovery when acclaimed artist Lucian Freud offers to paint her portrait.,https://www.imdb.com/title/tt20355310/?ref_=sr_i_489,['James Lucas'],['James Lucas'],"['Jasmine Blackborow', 'Derek Jacobi', 'Ellie Bamber', 'Tim Downie', 'Will Tudor', ""Lauren O'Hara"", 'Amber Lily Butterworth', 'Tom Kay', 'Tom Easden', 'Ross McGarva']",,,"$35,921",,"May 29, 2026","['United Kingdom', 'New Zealand']","['Tower Bridge, Tower Bridge Rd, London, England, UK (Tower Bridge)']","['GFC Films', 'General Film Corporation', 'Head Gear Films']","Awards, 1 nomination total",['Drama'],['English']
490. The Life List,2025,2h 3m,PG-13,6.8,42K,49.0,"A woman revisits her childhood aspirations, endeavoring to achieve her old goals, only to discover that pursuing these lifelong dreams takes her on an unforeseen and surprising journey.",https://www.imdb.com/title/tt2172954/?ref_=sr_i_490,"['Adam Brooks', 'Lori Nelson Spielman']",['Adam Brooks'],"['Sofia Carson', 'Kyle Allen', 'Sebastian De Souza', 'Connie Britton', 'José Zúñiga', 'Jordi Mollà', 'Dario Ladani', 'Federico Rodriguez', 'Marianne Rendón', 'Michael Rowland']",,,,,"March 28, 2025",['United States'],"['Nyack, New York, USA']",['3dot productions'],"Awards, 2 wins & 3 nominations total","['Feel-Good Romance', 'Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['English']
491. On the Road,2025,1h 33m,Unrated,7.3,391,,"A drifter who sleeps with truckers meets a reserved driver and joins him hauling freight across northern Mexico. As they grow closer on the road, the drifter's past threatens them both.",https://www.imdb.com/title/tt37660509/?ref_=sr_i_491,['David Pablos'],['David Pablos'],"['Victor Prieto Simental', 'Osvaldo Sanchez', 'Victor Manuel Aguirre', 'Mariano López Sosa', 'Giovanni Ontiveros', 'Héctor Cárdenas', 'Obdulia Morales', 'Juana Ramirez', 'Elizabeth Infante', 'Francisco Navar Carrera']",,,,,"June 4, 2026",['Mexico'],"['Ciudad Juárez, Chihuahua, Mexico (location)']","['Animal de Luz Films', 'Producciones Año Bisiesto', 'La Corriente del Golfo']","Awards, 5 wins & 17 nominations total","['Spanish', 'Drama', 'Romance', 'Thriller']",['Spanish']
492. Hallow Road,2025,1h 20m,TV-MA,6.0,14K,69.0,Two parents enter a race against time when they receive a distressing late-night phone call from their daughter after she caused a tragic car accident.,https://www.imdb.com/title/tt19403516/?ref_=sr_i_492,['William Gillies'],['Babak Anvari'],"['Rosamund Pike', 'Matthew Rhys', 'Megan McDonnell', 'Tadhg Murphy', 'Stephen Jones', 'Paul Tylak']",,,"$264,792",,"May 16, 2025","['Ireland', 'United Kingdom', 'Czech Republic']",['Ireland'],"['London Film & TV', 'Two & Two Pictures', 'Fís Éireann / Screen Ireland']","Awards, 1 win total","['Psychological Thriller', 'Tragedy', 'Drama', 'Horror', 'Thriller']",['English']
493. Affection,2025,1h 30m,,5.4,1.4K,73.0,"Ellie confronts a disturbing condition resetting her memory, unable to recognize her husband and daughter. Each reset disorients her, leaving haunting recollections of an unfamiliar life.",https://www.imdb.com/title/tt33249097/?ref_=sr_i_493,['BT Meza'],['BT Meza'],"['Jessica Rothe', 'Joseph Cross', 'Julianna Layne']",,,"$9,317",,"June 8, 2026",['United States'],"['Bovina, New York, USA']","['Superconductive', 'Minutehand Pictures', 'Circa 1888']",,"['B-Horror', 'Horror', 'Sci-Fi', 'Thriller']",['English']
494. Bak Postaci Geliyor,2025,1h 57m,,6.4,273,,"In the late 1950s, in a quiet Aegean coastal town, a humble postman named Osman struggles to navigate everyday life while quietly nursing an unrequited love for the enchanting Gülizar. As he delivers letters through sun-drenched streets and interacts with townspeople, Osman's heartfelt efforts to win her affection reveal the beauty.",https://www.imdb.com/title/tt38782233/?ref_=sr_i_494,['Yüksel Aksu'],['Yüksel Aksu'],"['Ozan Akbaba', 'Asyak Akinhay', 'Mustafa Avkiran', 'Deniz Barut', 'Yasin Çam', 'Firat Çelik', 'Müfit Kayacan', 'Fikret Kuşkan', 'Ahmet Mekin', 'Mustafa Saraç']","TRL1,000,000 (estimated)",,"$988,818",,"December 12, 2025",['Turkey'],"['Yatagan, Mugla, Turkey']",['Poll Films'],,"['Turkish', 'Drama', 'Romance']",['Turkish']
495. Eagles of the Republic,2025,2h 9m,,6.6,2K,67.0,"Egypt's most adored actor, George Fahmy, falls into disgrace with the authorities overnight. On the verge of losing everything, George is forced to accept an offer he can't refuse.",https://www.imdb.com/title/tt30781967/?ref_=sr_i_495,"['Tarik Saleh', 'Magdi Abdelhadi']",['Tarik Saleh'],"['Fares Fares', 'Lyna Khoudri', 'Amr Waked', 'Zineb Triki', 'Cherien Dabis', 'Nael', 'Ahmed Khairy', 'Suhaib Nashwan', 'Donia Massoud', 'Sherwan Haji']","€9,000,000 (estimated)",,"$1,489,980",,"April 17, 2026","['Sweden', 'France', 'Denmark', 'Finland', 'Germany']","['Istanbul, Turkey']","['Unlimited Stories', 'Apparaten', 'Memento Films Production']","Awards, 6 wins & 6 nominations total","['Arabic', 'Political Drama', 'Political Thriller', 'Showbiz Drama', 'Action', 'Drama', 'Thriller']",['Arabic']
496. Play Dirty,2025,2h 5m,R,5.9,28K,46.0,A ruthless thief and his expert crew stumble onto the heist of a lifetime.,https://www.imdb.com/title/tt18392014/?ref_=sr_i_496,"['Donald E. Westlake', 'Shane Black', 'Chuck Mondry']",['Shane Black'],"['Mark Wahlberg', 'LaKeith Stanfield', 'Rosa Salazar', 'Keegan-Michael Key', 'Chukwudi Iwuji', 'Nat Wolff', 'Gretchen Mol', 'Thomas Jane', 'Tony Shalhoub', 'Hemky Madera']",,,,,"October 1, 2025","['Australia', 'United States']","['Central Station, Haymarket, Sydney, New South Wales, Australia']","['Amazon MGM Studios', 'Big Indie Pictures', 'Modern Pictures']","Awards, 1 win total","['Caper', 'Dark Comedy', 'Heist', 'Action', 'Crime', 'Drama', 'Thriller']",['English']
497. Predator: Killer of Killers,2025,1h 25m,R,7.4,62K,78.0,Three of the fiercest warriors in human history become prey to the ultimate killer of killers.,https://www.imdb.com/title/tt36463894/?ref_=sr_i_497,"['Micho Robert Rutare', 'Dan Trachtenberg', 'Jim Thomas']","['Dan Trachtenberg', 'Joshua Wassung']","['Michael Biehn', 'Doug Cockle', 'Rick Gonzalez', 'Lauren Holt', 'Lindsay LaVanchy', 'Jeff Leach', 'Cherami Leigh', 'Alessa Luz Martinez', 'Piotr Michael', 'Andrew Morgado']",,,,,"June 6, 2025",['United States'],,"['20th Century Studios', 'Lawrence Gordon Productions', 'Davis Entertainment']","Nominated for 1 Primetime Emmy, 3 wins & 11 nominations total","['Predator', 'Adult Animation', 'Alien Invasion', 'Computer Animation', 'Action', 'Adventure', 'Animation', 'Sci-Fi', 'Thriller']",['English']
498. & Sons,"Releases Aug 21, 2026",1h 59m,,7.3,96,,A writer tries to reconnect with his sons. Based on the novel by David Gilbert.,https://www.imdb.com/title/tt5265480/?ref_=sr_i_498,"['Sarah Polley', 'Pablo Trapero', 'David Gilbert']",['Pablo Trapero'],"['Dominic West', 'Bill Nighy', 'George MacKay', 'Noah Jupe', 'Imelda Staunton', 'Johnny Flynn', 'Arthur Conti', 'Anna Geislerová', 'Pamela Shaw', 'Charlotte Dauphin']",,,,,"August 21, 2026","['United States', 'Canada', 'United Kingdom', 'Argentina']",,"['Infinity Hill', 'Bankside Films', 'Calculus Media']","Awards, 1 win & 1 nomination total",['Drama'],['English']
499. The Astronaut,2025,1h 30m,,4.8,11K,40.0,"When an astronaut crash-lands back to Earth, a General places her in quarantine for rehabilitation and testing. As disturbing events unfold, she fears that something extraterrestrial has followed her home.",https://www.imdb.com/title/tt13964560/?ref_=sr_i_499,['Jess Varley'],['Jess Varley'],"['Kate Mara', 'Laurence Fishburne', 'Gabriel Luna', 'Ivana Milicevic', 'Macy Gray', 'Scarlett Holmes', 'Reza Diako', 'Daniel Quirke', 'Daiana Madeira', 'Christine Abernathy']",,,"$114,800",,"October 17, 2025",['United States'],"['Ireland (As USA and Virginia: NASA, rural home and forest scenes.)']","['Fuller Media', 'The Wonder Company', 'Bee-Hive Productions']",,"['Alien Invasion', 'Psychological Horror', 'Psychological Thriller', 'Horror', 'Sci-Fi', 'Thriller']",['English']
500. The Room Returns!,2025,1h 5m,,7.2,60,,A tribute to the infamous cult classic. Characters created by and story by Tommy Wiseau.,https://www.imdb.com/title/tt25274490/?ref_=sr_i_500,['Tommy Wiseau'],['Brando Crawford'],"['Bob Odenkirk', 'Mike Flanagan', 'Kate Siegel', 'Bella Heathcote', 'Arturo Castro', 'Greg Sestero', 'Rivkah Reyes', 'Nico Greetham', 'Brando Crawford', 'Mary Neely']",,,,,"October 18, 2025",['United States'],,['Acting for a Cause'],,['Drama'],['English']
501. Fall for Me,2025,1h 43m,TV-MA,4.9,6K,,"Lilli visits her sister Valeria, surprised to learn she's engaged to a Frenchman, Manu. She spontaneously meets nightclub manager Tom, sparking an instant connection. A dark secret lurks behind the island's events.",https://www.imdb.com/title/tt32543884/?ref_=sr_i_501,['Stefanie Sycholt'],['Sherry Hormann'],"['Svenja Jung', 'Theo Trebs', 'Thomas Kretschmann', 'Tijan Marei', 'Victor Meutelet', 'Antje Traue', 'Lucía Barrado', 'Canan Samadi', 'Sienna Fournet Hoeltschi', 'Anton Kostov']",,,,,"August 21, 2025",['Germany'],"['Island of Mallorca, Islas Baleares, Spain']","['Netflix Studios', 'W&B Television', 'Ánima Stillking Films']","Awards, 1 nomination total","['German', 'Erotic Thriller', 'Thriller']","['German', 'English']"
502. The Dutchman,2025,1h 28m,R,5.3,6.7K,67.0,"A successful black businessman, haunted by his crumbling marriage and identity crisis, is drawn into a sexualized game of cat and mouse with a mysterious white woman on a subway that leads to a violent conclusion.",https://www.imdb.com/title/tt29214162/?ref_=sr_i_502,"['Qasim Basir', 'Andre Gaines', 'Amiri Baraka']",['Andre Gaines'],"['André Holland', 'Kate Mara', 'Stephen McKinley Henderson', 'Zazie Beetz', 'Aldis Hodge', 'Lauren E. Banks', 'Tracy Wilder', 'Lenny Platt', 'Benjamin Thys', 'Shonica Gooden']",,,,,"January 2, 2026",['United States'],"['4 DeGraw Street Brooklyn, New York, USA']","['Cinemation Studios', 'Federal Films', 'Washington Square Films']","Awards, 1 nomination total","['Psychological Thriller', 'Drama', 'Thriller']",['English']
"503. You Had to Be There: How the Toronto Godspell Ignited the Comedy Revolution, Spread Love & Overalls, and Created a Community That Changed the World (in a Canadian Kind of Way)",2025,1h 38m,,8.1,38,,"A documentary about the legendary 1972 Toronto production of the musical about the life of Jesus, which launched many illustrious careers and ignited a comedy revolution.",https://www.imdb.com/title/tt31726535/?ref_=sr_i_503,"['Nick Davis', 'Jane Mendelsohn']",['Nick Davis'],"['Mike Myers', 'Dan Aykroyd', ""Catherine O'Hara"", 'Victor Garber', 'John Candy', 'Martin Short', 'Lin-Manuel Miranda', 'Janeane Garofalo', 'Eugene Levy', 'Heidi Gardner']",,,,,April 2026,"['Canada', 'United States']",,"['Open Door Co.', 'Series of Dreams', 'XRM Media']","Awards, 1 nomination total","['Comedy', 'Documentary', 'Music']",['English']
504. Eenie Meanie,2025,1h 46m,R,5.9,13K,47.0,A reformed teenage getaway driver is dragged back into her unsavory past when a former employer offers her a chance to save the life of her chronically unreliable ex-boyfriend.,https://www.imdb.com/title/tt15514498/?ref_=sr_i_504,['Shawn Simmons'],['Shawn Simmons'],"['Samara Weaving', 'Karl Glusman', 'Andy Garcia', 'Steve Zahn', 'Jermaine Fowler', 'Marshawn Lynch', 'Randall Park', ""Mike O'Malley"", 'Elle Graham', 'Kyanna Simone']",,,,,"August 22, 2025",['United States'],"['Cleveland, Ohio, USA']","['20th Century Studios', 'Reese Wernick Productions']",,"['Car Action', 'Dark Comedy', 'Action', 'Comedy', 'Drama', 'Thriller']",['English']
505. The Map That Leads to You,2025,1h 36m,PG-13,6.2,15K,48.0,Heather's European adventure takes a turn when she meets Jack-sparking an unexpected emotional journey neither of them saw coming.,https://www.imdb.com/title/tt33549478/?ref_=sr_i_505,"['Vera Herbert', 'Leslie Bohem', 'Joseph Monninger']",['Lasse Hallström'],"['Madelyn Cline', 'KJ Apa', 'Sofia Wylie', 'Madison Thompson', 'Orlando Norman', 'Josh Lucas', 'JR Esposito', 'Marilyn Cutts', 'Joseph Evans', 'Diego Ross']",,,,,"August 20, 2025",['United States'],"['Porto, Portugal']","['Amazon MGM Studios', 'Temple Hill Entertainment', 'Nostromo Pictures']","Awards, 1 nomination total","['Drama', 'Romance']",['English']
506. Culpa Nuestra,2025,1h 52m,,5.4,9.2K,,"Nick and Noah's relationship peaks before facing events testing if they're meant to be together or should part ways. Can they overcome their past despite strong feelings, or are love and forgiveness not enough?",https://www.imdb.com/title/tt33311244/?ref_=sr_i_506,"['Sofía Cuenca', 'Domingo González', 'Mercedes Ron']",['Domingo González'],"['Nicole Wallace', 'Gabriel Guevara', 'Marta Hazas', 'Iván Sánchez', 'Eva Ruiz', 'Víctor Varona', 'Gabriela Andrada', 'Álex Béjar', 'Goya Toledo', 'Javier Morgade']",,,,,"October 16, 2025",['Spain'],,['Pokeepsie Films'],"Awards, 1 nomination total","['Spanish', 'Car Action', 'Teen Romance', 'Drama', 'Romance']","['Spanish', 'English']"
