Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
329. The Happy Thieves,1961,1h 28m,Not Rated,5.2,623,,"A suave art thief romances a wealthy duchess, only to enable him to steal a priceless painting from her collection. Complications ensue.",https://www.imdb.com/title/tt0056057/?ref_=sr_i_329
330. Teresa,1961,1h 30m,TV-14,7.3,50,,"Teresa es una muchacha humilde que vive en una vecindad junto a sus padres, quienes trabajan arduamente para poder pagar los estudios de su hija. Teresa sueña con tener la gran vida llena de lujos y comodidades avergonzandose de sus padres y de su condicion. Ella se relacionará con diferentes hombres mientiendo y ocultando todo aquello acerca de su condición social.",https://www.imdb.com/title/tt0188231/?ref_=sr_i_330
331. Love Mates,1961,1h 48m,,6.7,410,,Bank janitor play the stock market and compete with the bank.,https://www.imdb.com/title/tt0055647/?ref_=sr_i_331
332. La ragazza in vetrina,1961,1h 30m,,7.0,392,,"Italians migrate to Holland to make money in coal mining. After their first work accident, two friends make different future plans: one spends money on a weekend holiday; the other determines to return to Italy soon.",https://www.imdb.com/title/tt0055352/?ref_=sr_i_332
333. The Hoodlum Priest,1961,1h 41m,Approved,6.6,504,,"Based on the life of Fr. Charles Clark, a minister to street gangs.",https://www.imdb.com/title/tt0054991/?ref_=sr_i_333
334. Tulipunainen kyyhkynen,1961,1h 26m,,7.1,271,,Doctor Aitamaa is spending holiday with his family at their summer villa. He accidentally reads a letter that was meant to his wife. The letter is from another man. Aitamaa fallows his wife to the city and finds out that she has a lover. Later the wife is found killed and Aitamaa becomes the prime suspect.,https://www.imdb.com/title/tt0133245/?ref_=sr_i_334
335. Vengeance of the Three Musketeers,1961,1h 31m,,6.5,483,,"To avenge her defeat and with the help of the Cardinal's army leader Rochefort, the treacherous Milady de Winter kidnaps both D'Artagnan and Constance, in order to spur a war between the French and the English, as per the Cardinal's wish.",https://www.imdb.com/title/tt0055548/?ref_=sr_i_335
336. Love in a Goldfish Bowl,1961,1h 28m,Not Rated,5.1,155,,A college student and his best female friend and fellow student plan to spend the Easter holidays together. Then an Italian seaman shows up and creates a love triangle.,https://www.imdb.com/title/tt0055099/?ref_=sr_i_336
337. The Bacchantes,1961,1h 42m,,5.2,150,,The god Dionysus decides to pay a visit to the city of Thebes.,https://www.imdb.com/title/tt0054650/?ref_=sr_i_337
338. Naked Autumn,1961,1h 38m,,6.6,121,,"Milan is an ex-Formula One driver who now lives with his wife Roberte in a small country town. But he isn't satisfied, so Roberte encourages an affair between him and a young woman named Helene. Milan can't decide and at last the tragedy comes. Then Milan returns to drive in Formula One.",https://www.imdb.com/title/tt0054069/?ref_=sr_i_338
339. Sansone,1961,1h 39m,,4.8,213,,"While traveling through the kingdom of Sulom, Samson is arrested and finds that the queen no longer reigns and that a power-mad warlord and his army of mercenaries now controls the kingdom. Samson teams up with some of his one-time adversaries to battle the usurper and restore the rightful queen to power.",https://www.imdb.com/title/tt0358100/?ref_=sr_i_339
340. Pirates of Tortuga,1961,1h 37m,Approved,5.3,451,,"An English captain sent to Spanish-controlled Tortuga to deal with privateer Henry Morgan, who defected from England and now plunders all ships, including English vessels, running a pirate operation.",https://www.imdb.com/title/tt0055302/?ref_=sr_i_340
341. Buddha,1961,2h 19m,,6.8,98,,An Indian prince leaves his world of comfort and riches behind to wander and meditate for six years in search of spiritual enlightenment. Siddartha turns his back on the old religion when people are starving needlessly.,https://www.imdb.com/title/tt0054706/?ref_=sr_i_341
342. The Guns of Juana Gallo,1961,1h 31m,Not Rated,7.0,108,,The true life's story of Juana Gallo. A woman who rose to become one of the leaders of the Mexican revolution.,https://www.imdb.com/title/tt0053968/?ref_=sr_i_342
343. When the Clock Strikes,1961,1h 12m,,6.1,286,,A condemned criminal's acquaintances gather at a remote lodge on the eve of his execution to search for hidden money.,https://www.imdb.com/title/tt0055617/?ref_=sr_i_343
344. Santo vs. the Evil Brain,1961,1h 13m,TV-14,4.9,222,,An undercover police officer is kidnapped by Dr. Campos who brainwashes him into becoming a member of his gang.,https://www.imdb.com/title/tt0052159/?ref_=sr_i_344
345. Romulus and the Sabines,1961,1h 38m,,4.7,368,,"The classic story from the early days of Rome where there are no women. Romulus, the founder of Rome, finds women to be wives from Sabina where there are a lot of women. The Sabine men, of course, attack Rome to get their wives and daughters back.",https://www.imdb.com/title/tt0055356/?ref_=sr_i_345
346. 7 Women from Hell,1961,1h 28m,Approved,5.1,133,,"Seven women from different backgrounds, nationality, age, class, and marital status find themselves in New Guinea, February 1942 - when the Japanese army takes over unexpectedly, and sends them into a war camp in the jungle.",https://www.imdb.com/title/tt0055436/?ref_=sr_i_346
347. The Hellions,1961,1h 26m,Approved,5.9,188,,Luke Billings and his four reprobate sons ride into a small South African settlement in search of revenge on Police Sergeant Sam Hargis. Hargis knows he cannot outgun the five outlaws and turns to the townspeople for help. But he gets no help except from a most unexpected source. Ultimately Hargis must face Billings on his own.,https://www.imdb.com/title/tt0054968/?ref_=sr_i_347
348. The Little Shepherd of Kingdom Come,1961,1h 48m,,6.0,129,,"An orphan fights for the north in the Civil War, then returns to his girlfriend in Kentucky.",https://www.imdb.com/title/tt0055091/?ref_=sr_i_348
349. Some Like It Cool,1961,1h 1m,,7.0,33,,Tame comedy in which Julie converts her stuffy husband Roger and his equally prudish parents to the joys of nudism.,https://www.imdb.com/title/tt0055463/?ref_=sr_i_349
350. Chhaya,1961,2h 24m,Not Rated,6.8,61,,"Young and attractive Sarita Choudhary lives a wealthy lifestyle with her widowed dad, Jagatnarayan in a palatial house with her aunt, Rukmani; cousin, Lalli, and a maid-servant, Manorama Lal. Her dad recruits a tutor, Arun, to teach her essay-writing, and both Arun and Sarita end up falling in love with each other, especially when Sarita finds out that he is really a famous poet by the name of 'Rahee'. But her aunt would like to see her married to her nephew, Ramu alias Romeo, and she has Jagatnarayan recruit him to teach Sarita music. Jagatnarayan himself would like Sarita to get married to the son of a wealthy man, Moti Lal, and openly rejects any alliance with Arun, who comes from a poor family. Watch what happens when Moti Lal gets an anonymous letter informing him that Sarita is not the real daughter of Jagatnarayan, and that her parentage. religion, and caste are unknown.",https://www.imdb.com/title/tt0054737/?ref_=sr_i_350
351. The Red Detachment of Women,1961,1h 32m,,7.0,375,,"In 1930s, Wu Qionghua was a housemaid of Nan-ba-tian, a cruel warlord of a village in Hainan Island, China. Often abused by her master, Qionghua was finally rescued by Hong Changqing, leader of the Red Detachment of Women - a troop of women soldiers. She joined the troop and became the Detachment leader after the death of Hong. They captivated and executed the warlord and liberated Qionghua's home village.",https://www.imdb.com/title/tt0472622/?ref_=sr_i_351
352. The Third Alibi,1961,1h 8m,,7.0,503,,A married composer finds that his affair with his wife's half-sister has resulted in her death.,https://www.imdb.com/title/tt0219347/?ref_=sr_i_352
353. Happyakuman seki ni idomu otoko,1961,1h 35m,,8.4,8,,,https://www.imdb.com/title/tt5146384/?ref_=sr_i_353
"354. My Son, the Hero",1961,1h 35m,,7.9,377,,"Reynaldo and Martín Del Hierro are witnesses of the murder of their father by Pascual Velazco, as they grow up they're poisoned by the desire of vengeance by their mother, but once they get it it'll change their lifes forever.",https://www.imdb.com/title/tt0054969/?ref_=sr_i_354
355. Sail a Crooked Ship,1961,1h 28m,Approved,6.1,289,,An odd assortment of criminals steals a mothballed Liberty vessel to use it as a getaway after a planned bank robbery in Boston.,https://www.imdb.com/title/tt0055394/?ref_=sr_i_355
356. The Kitchen,1961,1h 16m,,6.3,90,,The staff in a cafe's kitchen in London's West End have a very busy morning.,https://www.imdb.com/title/tt0055049/?ref_=sr_i_356
357. Spotlight on a Murderer,1961,1h 35m,Not Rated,6.5,662,,"When he learns his days are numbered old count Hervé de Kéraudren decides to hide in a secret alcove and to die there, just to annoy his heirs. As a result of his body not being found the latter will have to wait for five years until they can inherit the count's money. Very upsetting indeed, all the more as they are required to keep up the Kéraudren estate in the meantime. To collect money, nephews and nieces organize a Son et Lumière show at the manor while busily looking for the missing corpse. But, unexpectedly, they get killed in turns. Murders or accidents? Jean-Marie, his fiancée Micheline and his cousin Edwige investigate and finally succeed in exposing the culprit. And, the count's body being found by chance, all goes back to normal.",https://www.imdb.com/title/tt0055308/?ref_=sr_i_357
358. Maya,1961,,,7.3,87,,"Disillusioned with his wealthy friends, a male goes to live in the slums and falls in love with a burglar's sister.",https://www.imdb.com/title/tt0232066/?ref_=sr_i_358
359. Ordered to Love,1961,1h 31m,,5.4,140,,Frauleins Forced Into Sensual Slavery!,https://www.imdb.com/title/tt0055077/?ref_=sr_i_359
360. Journey Beneath the Desert,1961,1h 45m,,5.4,171,,"A helicopter crashes in the desert, and the crew winds up in the underground city of Atlantis and get mixed up in a slave revolt.",https://www.imdb.com/title/tt0054641/?ref_=sr_i_360
361. La mort de Belle,1961,1h 31m,,6.8,288,,"Stéphane Blanchon, who teaches at the International College, lives a quiet comfortable life in Geneva. He is married to Christine, a cold, dry-hearted woman, and his sentimental life is reduced to zero. One day, Belle Shermann, an American student and daughter of one of his wife's friends, comes to stay at their villa. The teacher hardly notices her. But his dull uneventful life is turned upside down when Belle is found strangled to death. Blanchon, who was alone with the victim but claims he was sleeping in his room at the time of the crime, is soon suspected of being the murderer...",https://www.imdb.com/title/tt0055194/?ref_=sr_i_361
362. Duel of Champions,1961,1h 45m,,4.8,368,,"In the 5th century BC, rival kingdoms Rome and Alba entrust their fate to a duel to death between their respective chosen champions, the 3 Orazi brothers for Rome and the 3 Curiazi brothers for Alba.",https://www.imdb.com/title/tt0055264/?ref_=sr_i_362
363. Zero Focus,1961,1h 35m,,7.0,765,,Teiko's new husband disappears on a business trip. She discovers a pair of mysterious postcards hidden away in a book that may be clues to his fate.,https://www.imdb.com/title/tt0227858/?ref_=sr_i_363
364. Time of the Heathen,1961,1h 15m,,7.1,44,,"A drifter witnesses a rape/murder. The perpetrator's father falsely accuses the drifter and orders his son to kill the drifter and another witness, the victim's mute son.",https://www.imdb.com/title/tt0056589/?ref_=sr_i_364
365. The Cat Burglar,1961,1h 5m,Approved,5.9,333,,"A burglar steals a briefcase. Unknown to him, it contains a valuable secret formula. So he has the police on his trail--plus the owner of the formula and a ruthless spy...",https://www.imdb.com/title/tt0054733/?ref_=sr_i_365
366. The Miracle of Father Malachia,1961,2h 2m,,7.3,87,,A monk is struggling with the consequences of a miracle that he prayed for.,https://www.imdb.com/title/tt0055183/?ref_=sr_i_366
367. Nude Odyssey,1961,2h,,7.6,39,,,https://www.imdb.com/title/tt0056301/?ref_=sr_i_367
368. Five Day Lover,1961,1h 35m,TV-14,6.2,241,,"During Madeleine's fashion show, Claire meets Antoine and becomes his mistress. Since she's married to George, a wealthy man with a modest job, she only spends a few days a week with Antoine, who is also rich, often taken to meeting by his chauffeur Marius--and also the lover of Madeleine, Claire's best friend. Everything works perfectly until Madeleine discovers the truth. She prepares her vengeance and organizes a celebration which she invites Antoine, Claire, and George.",https://www.imdb.com/title/tt0054621/?ref_=sr_i_368
369. Aas Ka Panchhi,1961,,,6.7,44,,"Rajan ""Raju"" Khanna lives with his elderly father Nihalchand, his mom, and his younger sister. He studies Arts in college, and has a sweetheart, fellow-collegian Neena Bakshi. When Rajan graduates, his father wants him to work at the same firm where he's employed, but Rajan wants to join the military. His father opposes this, and after he has a heart attack, Rajan accepts the job offer and starts working in his father's office. He does not do well, his father passes away, and he joins the military. When he returns, nothing is the same. Neena is engaged to marry a handsome, rich young doctor, and her dad refuses to even consider Rajan for his son-in-law. Disheartened, he returns to the military and goes into the war zone. He volunteers to rescue a senior military officer, gets through enemy lines, and is shocked to discover that the senior military officer is none other than Major Bakshi. Both men know that only one of them can make it safely back to his base.",https://www.imdb.com/title/tt0053566/?ref_=sr_i_369
370. Feet of Clay,1961,55m,Not Rated,6.0,45,,A dangerous drug-smuggling case becomes even more dangerous when an investigating lawyer discovers that the individual behind the operation is a police probation officer.,https://www.imdb.com/title/tt0053818/?ref_=sr_i_370
371. Alye parusa,1961,1h 28m,,7.0,710,,"A little girl Assol met a wizard and it has been foretold: ""... it will be a fine sunny day when a beautiful ship under scarlet sail comes and the noble prince will take you away from here. He'll take you to the world of your dreams, where you will be loved and happy."" The neighbours told jokes about her, children teased her, but she waited for her prince. She trusted in the miracles and waited. Arthur Gray's rule was ""if you can make a miracle, do it!"". And he made a miracle for the wonderful romantic girl.",https://www.imdb.com/title/tt0054618/?ref_=sr_i_371
372. Noli me tángere,1961,3h,,7.1,64,,"Epic screen adaptation of the great Jose Rizal's novel, Noli Me Tangere (otherwise known as Touch Me Not or The Social Cancer) and was taken from a Bible verse.",https://www.imdb.com/title/tt0356953/?ref_=sr_i_372
373. Ursus,1961,1h 30m,,5.1,219,,"Ursus returns from war to find his fiancée, Attea, has been kidnapped by a mysterious sect which sacrifices virgins to its patron goddess. Ursus faces much treachery and is forced to display much courage and strength as he and the blind girl Doreide embark upon a quest to retrieve Attea.",https://www.imdb.com/title/tt0055577/?ref_=sr_i_373
374. Favela,1961,1h 16m,,4.7,25,,,https://www.imdb.com/title/tt0122062/?ref_=sr_i_374
375. The Taste of Violence,1961,1h 25m,,7.1,211,,"This European ""western"" by Robert Hossein (screenwriter, director, and lead) is set in an unnamed Latin American country suffering under a dictator. A revolution is underway, or at least there is a strong guerrilla movement here. The leader of the guerrillas manages to capture the daughter of the dictator, and then, has to take her as a captive back to the revolutionary forces' base.",https://www.imdb.com/title/tt0054939/?ref_=sr_i_375
376. Mother and a Guest,1961,1h 43m,,6.9,222,,"Ok-hui lives with her grandmother, her mother and the maid. People refer to their house as the ""Widow House"" because all three adult women who live there are widows. One day, a teacher named Mr. Han moves into the house as a lodger.",https://www.imdb.com/title/tt0311750/?ref_=sr_i_376
377. The Steel Claw,1961,1h 36m,Approved,4.8,206,,"A Marine stationed in the Philippines loses a hand in an accident and is discharged from the Corps. When the Japanese invade the Philippines, he is called back into service to rescue a general held by Filipino guerrillas behind Japanese lines. Attaching a steel prosthetic in place of his missing hand, he and his men set out on the mission, which turns out to be not quite what he was told it was.",https://www.imdb.com/title/tt0055479/?ref_=sr_i_377
"378. Totò, Peppino e... la dolce vita",1961,1h 30m,,6.5,463,,Antonio Barbacane's wealthy grandfather sends him to Rome to try to corrupt politicians to shift the route of a motorway to their town to increase the land values.,https://www.imdb.com/title/tt0055536/?ref_=sr_i_378
379. Atlas,1961,1h 19m,Not Rated,3.9,349,,"Evil king Praximedes convinces superhero Atlas to fight for him, but Atlas eventually sees the king's true nature and turns against him.",https://www.imdb.com/title/tt0053610/?ref_=sr_i_379
380. The Black Monocle,1961,1h 28m,,6.2,401,,"The Marquis de Villemaur reunite stranges visitors in his Castle, to meet a survivor of the 3rd Reich. There is an Italian fascist ; Heinrich, a German ; Matthias, a russian ; and Dromard, a blind French war hero, with a black monocle.",https://www.imdb.com/title/tt0055191/?ref_=sr_i_380
381. Traveling Light,1961,1h 3m,,,,,"While sunbathing at Studland Bay, Elizabeth Walker gets invited to join some naturists on a trip to the famous nudist colony at Villata in Corsica. There she meet Yannick, who performs a unique underwater ballet.",https://www.imdb.com/title/tt0199055/?ref_=sr_i_381
382. Muñecos infernales,1961,1h 21m,Approved,6.0,376,,"Four men are cursed by a voodoo priest for stealing a sacred idol from his temple. Soon a band of murderous ""doll men"" are after the men and their families.",https://www.imdb.com/title/tt0063330/?ref_=sr_i_382
383. Dharmputra,1961,2h 30m,,7.0,133,,"The story of two families, that of Nawab Badruddin and Gulshan Rai, living in an India under British rule, sharing life's ups and downs together almost as one family together.",https://www.imdb.com/title/tt0158585/?ref_=sr_i_383
384. Sword of the Conqueror,1961,1h 36m,Approved,5.4,269,,"A cruel Lombard ruler marries the daughter of another king, kills her father, beats her lover but he ultimately faces a major popular revolt against him.",https://www.imdb.com/title/tt0056427/?ref_=sr_i_384
385. Caperucita y sus tres amigos,1961,1h 25m,Not Rated,4.9,54,,"A gypsy cures the wound that a snake inflicts on Caperucita. The Wolf, the Dog and the Skunk befriend a little girl, but incomprehension makes them go back to the wild life.",https://www.imdb.com/title/tt0055825/?ref_=sr_i_385
386. Yabanci adam,1961,,,,,,,https://www.imdb.com/title/tt0376998/?ref_=sr_i_386
387. The Sergeant Was a Lady,1961,1h 12m,,6.3,22,,The US army stations a single male sergeant on an island with 125 members of the Women's Air Corps Corps.,https://www.imdb.com/title/tt0055434/?ref_=sr_i_387
388. The Touchables,1961,59m,,6.3,27,,"During Prohibition, a meek bookkeeper hides out from gangsters at a health farm. The gangsters find out where he is. Complications ensue.",https://www.imdb.com/title/tt0055537/?ref_=sr_i_388
389. Payaase Panchhi,1961,2h 19m,,7.2,19,,"Gangaprasad Trivedi would like his son, Kiran Kumar, to get married and settle down. He even goes to the extent of selecting a bride, Sheela Chaturvedi, for him. He asks Kiran to go and see the bride to-be, as well as meet his future-inlaws. Kiran is reluctant to do so, as he has fallen in love with Jyoti, but is unable to muster any courage to propose to her, as he is terrified of her dad. So Kiran sends Mahesh in his place, and this results in hilarious chaos, that change everyone's lives forever.",https://www.imdb.com/title/tt0156883/?ref_=sr_i_389
390. One Plus One,1961,1h 54m,,6.1,30,,"Professor Logan (Leo G. Carroll) is involved in an adult panel discussion of five sex-related issues dramatized in five separate but integrated sequences: ""Honeymoon"" (pre-marital relations), ""Homecoming"" (extra-marital relations), ""The Divorcee"" (promiscuity among divorcees), ""Average Man"" (problems of the average man in sexual relations) and ""Baby"" (a story of abortion).",https://www.imdb.com/title/tt0055255/?ref_=sr_i_390
391. Living Venus,1961,1h 16m,Unrated,5.9,121,,"Man and his partner, a photographer, start up a men's magazine called ""Pagan."" The magazine becomes a success, he leaves his fiancee, marries his star model, and complications ensue.",https://www.imdb.com/title/tt0054035/?ref_=sr_i_391
392. In the Doghouse,1961,1h 35m,,6.1,220,,British comedy about the ups and downs of a London vet.,https://www.imdb.com/title/tt0055015/?ref_=sr_i_392
393. Buffalo Gun,1961,1h 12m,Passed,5.4,38,,"In this western, the Indians claim that their government rations are being stolen and they threaten to fight back. A pair of agents look into it and bring the culprits to justice.",https://www.imdb.com/title/tt0174522/?ref_=sr_i_393
394. Don Camillo monsignore... ma non troppo,1961,1h 49m,,7.0,2K,,Don Camillo (now bishop) and Peppone (now senator) return to the town of Brescello and rekindle their friendly rivalry.,https://www.imdb.com/title/tt0054814/?ref_=sr_i_394
"395. The Sky Above, the Mud Below",1961,1h 32m,,7.1,307,,"In September, 1959, six Europeans leave Cook's Bay on the southern coast of Dutch New Guinea, now West Papua or Irian Jaya, to trek north to the far side of the island. The journey (450 miles, as a crow flies) across unmapped territory took seven months; three Muyu porters died. Near both coasts, the expedition met villagers who invited them to observe rituals and live with them. In the interior, all villagers kept them at bay, and they depended on air lifts from Hollandia for food and supplies. They climbed above 10,000 feet, built 14 bridges, and fought leeches and malaria. The narrator focuses on describing Stone Age savages, headhunters, and cannibals.",https://www.imdb.com/title/tt0053714/?ref_=sr_i_395
"396. Adieu, Lebewohl, Goodbye",1961,1h 42m,,4.6,25,,Die Tanztruppe `Tiller-Girls' reist für ein Gastspiel nach Rom und erlebt dort einige Abenteuer.,https://www.imdb.com/title/tt0054602/?ref_=sr_i_396
397. Queen of the Seas,1961,1h 27m,,5.5,173,,"Redhead Mary is a girl who dresses like a man to better approach, and rob the jewels worn by the pretty ladies of her time. The King's Guard captures her, and she finds herself in the same cell with Peter Goodwin, a nobleman - who pretends to be a robber like her, to flirt with her. After her evasion, Mary goes up the ladder in her criminal life - becoming a good pirate under captain Poof. When the captain dies, the only 'man' aboard who is respected by every faction among the pirates is... Mary. She represents a menace to the Florida Governor, who invites a nobleman to lead the King's naval forces against the pirates: Peter Goodwin.",https://www.imdb.com/title/tt0054648/?ref_=sr_i_397
398. Razia Sultana,1961,2h 17m,,6.2,27,,,https://www.imdb.com/title/tt0381528/?ref_=sr_i_398
399. Two Loves,1961,1h 36m,Approved,5.0,414,,"American Anna Vorontosov teaches in a rural school on New Zealand's North Island. Her class of younger students is comprised largely of Maoris. She feels that western methods are not the most appropriate in teaching her students, for who concepts such as ""see Jane run"" have no cultural context. She wants her students to ""feel"", from love to pain to joy, and as such her classes are outwardly disorganized and chaotic. Her livelihood is potentially threatened with the arrival of a new senior inspector of primary schools, a Brit name William Abercrombie. To make her classes seem more organized to Abercrombie, Anna enlists the help of one of the older students, fifteen year old Maori, Whareparita. Anna's students, including Whareparita, see her as their guardian angel. Anna's burgeoning friendship with Whareparita may show her that although she has her students' best interests at heart, she may also not fully understand the culture within which she now lives. Teaching is her life, which leaves no time for men, sex about which she has repressive views. These views affect her relationship with two very different men who fall in love with her. The first is fellow teacher, Paul Lathrope, a brash Brit. He is a lost soul with self-destructive tendencies. The second is married Abercrombie himself, whose marriage is albeit unsatisfying and long-distance.",https://www.imdb.com/title/tt0055557/?ref_=sr_i_399
400. Amazons of Rome,1961,1h 33m,Not Rated,5.0,232,,A warrior chieftain dashes between his barbaric allies and a beleaguered city that's being defended by embattled women warriors.,https://www.imdb.com/title/tt0055590/?ref_=sr_i_400
401. Everything's Ducky,1961,1h 20m,,4.4,152,,Two sailors sneak a talking duck on board their ship. Complications ensue.,https://www.imdb.com/title/tt0054860/?ref_=sr_i_401
402. Harry and the Butler,1961,1h 45m,,7.5,521,,"Set in the late fifties in Denmark the poor junk yard assistant Harry inherits some money. He decides to use the money to hire a butler. The butler isn't too keen on the job at first, but he takes it because there aren't that many butler-jobs around at the moment. In the beginning both of them don't know what to expect of the other, but find a way to satisfy both of them. The people in the neighborhood at first make jokes about Harry and his butler, but in the end they start to accept him when he starts to help them.",https://www.imdb.com/title/tt0054965/?ref_=sr_i_402
403. Madison Avenue,1961,1h 34m,TV-PG,5.9,357,,An adman and an ad woman put a dangerous milk tycoon in line for the White House.,https://www.imdb.com/title/tt0056209/?ref_=sr_i_403
"404. Kaasua, komisario Palmu!",1961,1h 39m,,7.7,1.7K,,"A rich widow is found dead of gas poisoning in her flat in Helsinki. First the death is thought to be an accident, but lieutenant Palmu notices that the murderer has made a mistake, and Palmu and his assistants Kokki and Virta start an investigation into who has broken into the apartment through the balcony door and opened the gas tap when Mrs. Skrof was sleeping.",https://www.imdb.com/title/tt0055038/?ref_=sr_i_404
405. Mary Had a Little...,1961,1h 23m,Approved,4.7,85,,A theatrical impresario tries to win a bet with a psychiatrist over the production of a perfect baby.,https://www.imdb.com/title/tt0055149/?ref_=sr_i_405
406. Dark Odyssey,1961,1h 25m,Not Rated,6.6,76,,A young Greek immigrant confronts New York City while searching for the man who raped his sister.,https://www.imdb.com/title/tt0054787/?ref_=sr_i_406
407. Nema malih bogova,1961,1h 43m,,7.9,194,,"In a small motel located next to the highway there's nothing but boredom and laziness, but only until the waiter Raka gets promotion into a DE chief (Duty executor) of it. Soon he becomes obsessed with his position, beginning to push everybody around and acting like a ""Small God"". The staff will prepare their revenge when the general manager arrives to visit the so-called renovated facility.",https://www.imdb.com/title/tt0180004/?ref_=sr_i_407
408. Seniman Bujang Lapok,1961,2h,,7.7,179,,"The third installment of the 'Bujang Lapok' movies, the three bachelors try to make it as movie stars but their naivete and inexperience provide hilarious results. Along the way, they have to deal with the various neighbours around them and Ramli's romance with one of them.",https://www.imdb.com/title/tt0278028/?ref_=sr_i_408
409. Women Are Born Twice,1961,1h 39m,,7.3,209,,"Koen is a geisha who has intimate relationships with several men at once. One of them, the mature Tsutsui, proposes to set a step to a change of exclusivity.",https://www.imdb.com/title/tt0219228/?ref_=sr_i_409
410. Thou Shalt Not Kill,1961,2h 28m,,7.7,79,,"At the end of World War II, a French pacifist is arrested for refusing to fight. In prison, he befriends a German priest arrested for murder of a French Resistance fighter. They discuss morality, obedience, and religion.",https://www.imdb.com/title/tt0055244/?ref_=sr_i_410
411. Saint-Tropez Blues,1961,1h 30m,,5.6,85,,"The minute her parents leave, Anne-Marie drops out of school for an eight-day vacation in St-Tropez with her friend Jean-Paul. They are soon caught up in the whirlwind of St-Tropez life. Jean-Paul falls into the arms of a very wealthy woman while Anne-Marie goes off with a young man she met on the road. After a few misadventures, both friends realize they are in love with each other and meet in St-Tropez.",https://www.imdb.com/title/tt0055395/?ref_=sr_i_411
412. Das Kleid,1961,1h 28m,,6.4,63,,"Based on Hans Christian Andersen's ""The Emperor's New Clothes."" Hans and Kumpan repeatedly try to enter a town surrounded by a tall, impenetrable wall, where everyone is apparently very happy. When they finally make it inside, the tyrannical emperor demands they make him new clothes that would 'bring all creatures to their knees'. Hans and Kumpan claim only intelligent people would be able to see the clothes, so the emperor haughtily displays himself before his subjects wearing the ""invisible clothes"" to prove himself clever. Das Kleid was banned for ten years because of its association with the Berlin Wall and the despots surrounded by it.",https://www.imdb.com/title/tt0055050/?ref_=sr_i_412
413. Zabak,1961,,,5.8,29,,"Disgraced and exiled for falling in love with a wealthy woman, a healer is forced to become a bandit.",https://www.imdb.com/title/tt0372038/?ref_=sr_i_413
414. Rage of the Buccaneers,1961,1h 28m,,5.1,224,,"Gordon, The Black Pirate, battles the slavery trade.",https://www.imdb.com/title/tt0054937/?ref_=sr_i_414
415. Fi Baytena Ragul,1961,2h 39m,,7.5,1.1K,,"Based in British occupied Egypt, Ibrahim (Omar Sharif), a member of the resistance, seeks refuge in the house of a politically passive family after killing the prime minister for his acts of treason.",https://www.imdb.com/title/tt0366442/?ref_=sr_i_415
416. Via Mala,1961,1h 33m,,6.9,123,,"In the mountains of Switzerland at the end of the Via Mala, Jonas Lauretz tyrannically rules his family. While he's enjoying himself in the city, spraying his family's hard-won pay, his daughter, son, wife and servant toil in the sawmill.",https://www.imdb.com/title/tt0055596/?ref_=sr_i_416
417. The Prisoner of the Iron Mask,1961,1h 20m,,5.0,42,,An adaptation of Dumas' Vicomte of Bragelonne: Ten Years Later.,https://www.imdb.com/title/tt0137254/?ref_=sr_i_417
418. Pit of Darkness,1961,1h 16m,,6.3,292,,"Richard Logan, a safe maker, wakes up with amnesia after being found unconscious. A detective hired by his wife was murdered. A safe his firm installed was robbed. Logan teams up with his wife to uncover the truth behind these events.",https://www.imdb.com/title/tt0055305/?ref_=sr_i_418
419. Rosa blanca,1961,1h 45m,,7.4,161,,An illiterate Indian (Ignacio Lopez Tarso) lives an idyllic existence as a landowner on Mexico's Gulf Coast until the greed of a US oil company gets in the way. He is murdered and the lives of all those around him are irrevocably destroyed as the company takes over the land by crooked means. Based on the novel by B.Traven.,https://www.imdb.com/title/tt0055386/?ref_=sr_i_419
420. The World of Topo Gigio,1961,1h 15m,,5.6,68,,"Topo Gigio sets off for the moon, embarking on a rocket of his own invention in the company of his inseparable Rosy and a new friend, Giovannino, a small worm that emerged from an apple.",https://www.imdb.com/title/tt0179657/?ref_=sr_i_420
421. El gato con botas,1961,1h 30m,Not Rated,5.9,77,,"King Serio must give his daughter Dorita to the evil Ogre. The Lady of Time gives a pair of boots to the shepherd Juanito, who tries them on his cat. This becomes a big and helpful cat that poses as the servant of a marquis and together will try to vanquish the Ogre and rescue the princess.",https://www.imdb.com/title/tt0054911/?ref_=sr_i_421
422. Clear Skies,1961,1h 50m,Not Rated,7.2,494,,During the 1950s Sasha Lvova reminisces about the WW2 years when she fell in love with Soviet fighter pilot Aleksei Astakhov.,https://www.imdb.com/title/tt0053712/?ref_=sr_i_422
423. Teenage Millionaire,1961,1h 24m,Approved,4.5,130,,A teenager whose father is a millionaire radio station owner secretly records a song and plays it on one of his father's stations. It becomes a hit. Then he falls in love with a girl who works at a local radio station who doesn't know who he is.,https://www.imdb.com/title/tt0056563/?ref_=sr_i_423
424. A Coming-Out Party,1961,1h 38m,,6.7,632,,A somewhat happy-go-lucky bunch of Brits in a German POW camp find their new acerbic fellow prisoner is a key officer who must be got out at all cost.,https://www.imdb.com/title/tt0055593/?ref_=sr_i_424
425. Question 7,1961,1h 46m,,6.2,136,,"Suspenseful story of a boy and his father, each forced to decide his future on his willingness to stand up for what he believes.",https://www.imdb.com/title/tt0055349/?ref_=sr_i_425
